省份,剧种,BV号,视频进度(秒),弹幕内容
北京,京剧,BV1EW411M7A6,117.24,京剧这么优秀，00后都有！
北京,京剧,BV1EW411M7A6,248.233,:-O还有场景！我要告诉我奶奶
北京,京剧,BV1EW411M7A6,952.861,谢蝶地～
北京,京剧,BV1EW411M7A6,1086.839,一个一个梦飞出了天窗～
北京,京剧,BV1EW411M7A6,0.278,指挥部：三分五十四秒，不许炸我
北京,京剧,BV1EW411M7A6,1926.8,撒娇太犯规啦！！
北京,京剧,BV1EW411M7A6,1878.275,尊一声驸马爷细听咱言
北京,京剧,BV1EW411M7A6,1761.047,然后把人家给劈了哈哈
北京,京剧,BV1EW411M7A6,1071.602,王郎你醒来讲话
北京,京剧,BV1EW411M7A6,646.837,我也想去当群演（绝对不是想免费听芋圆的现场）
北京,京剧,BV1EW411M7A6,587.265,杨家将快让你们朝廷给坑没了
北京,京剧,BV1EW411M7A6,900.947,这才是正常画质
北京,京剧,BV1EW411M7A6,38.21,这是什么神仙画质！！！！
北京,京剧,BV1EW411M7A6,1958.678,全家人的希望
北京,京剧,BV1EW411M7A6,1793.415,太君这两嗓子比小伙儿都中气足，哪能挂不上帅
北京,京剧,BV1EW411M7A6,23.812,看了戏神对戏剧很感兴趣
北京,京剧,BV1EW411M7A6,7.527,藩王小丑何以惧我一人可挡百万兵
北京,京剧,BV1EW411M7A6,703.496,猛听得金鼓响？
北京,京剧,BV1EW411M7A6,835.346,若能推出斩了，定能旗开得胜，马到成功啊
北京,京剧,BV1EW411M7A6,930.554,这一看就是百年难遇的大才啊！
北京,京剧,BV1EW411M7A6,771.035,一颦一笑总含情，一服一妆有深意
北京,京剧,BV1EW411M7A6,1091.215,笑死我了，这爷俩太逗了
北京,京剧,BV1EW411M7A6,141.484,刷年龄的差不多得了，适可而止
北京,京剧,BV1EW411M7A6,136.503,？刷年龄的是觉得自己年龄小看剧有优越感志趣高雅吗
北京,京剧,BV1EW411M7A6,1216.093,不是为了宋氏江山，而是为了黎民百姓
北京,京剧,BV1EW411M7A6,1956.983,说走就走的旅行
北京,京剧,BV1EW411M7A6,1586.341,小孙孙，爱了爱了，哈哈
北京,京剧,BV1EW411M7A6,1975.483,趁此机会，再生一个
北京,京剧,BV1EW411M7A6,1594.289,妈呀！
北京,京剧,BV1EW411M7A6,553.42,赤赤的心简称赤心
北京,京剧,BV1EW411M7A6,319.289,这么清晰，怪不习惯的，和人物对视还有点害羞（）
北京,京剧,BV1EW411M7A6,979.455,这孩子虎了吧唧的233
北京,京剧,BV1EW411M7A6,353.609,此时正在看的姐妹是谁？
北京,京剧,BV1EW411M7A6,263.334,这个是电影版本，删减了很多，完整的戏还是要看舞台版的
北京,京剧,BV1EW411M7A6,136.503,大家都是欣赏艺术 别刷年龄
北京,京剧,BV1EW411M7A6,98.919,这种不对称的裁纸一直我都不清楚是怎么裁出来的.....
北京,京剧,BV1EW411M7A6,431.297,只有我是看张佳春入坑的吗
北京,京剧,BV1EW411M7A6,1233.157,唉，这句剑锈刀残太悲凉了点吧，何况还是将门
北京,京剧,BV1EW411M7A6,1853.394,可防身:打遍汴梁无敌手
北京,京剧,BV1EW411M7A6,1948.922,熊孩子怎么可能乖乖只探消息
北京,京剧,BV1EW411M7A6,253.642,另一个正在看的是谁
北京,京剧,BV1EW411M7A6,864.949,将 门 虎 子
北京,京剧,BV1EW411M7A6,1613.227,这么一说唱戏的演员真的眼睛亮的很啊！非常有神真的，好像要专门练眼神。
北京,京剧,BV1EW411M7A6,916.849,寇准是因为不想让奸臣的儿子挂帅才提议比武
北京,京剧,BV1EW411M7A6,835.238,上将潘凤
北京,京剧,BV1EW411M7A6,1292.054,感觉好可爱啊
北京,京剧,BV1EW411M7A6,1910.87,所以我是在看穆桂英探母还是四郎挂帅
北京,京剧,BV1EW411M7A6,448.103,净角。俗称花脸，是京剧里性格刚直或粗暴的男子。白脸是奸臣。
北京,京剧,BV1EW411M7A6,1186.665,下意识想接鞍马稀
北京,京剧,BV1EW411M7A6,946.191,看过脸谱是亲生的
北京,京剧,BV1EW411M7A6,378.847,这个高清的连字幕都那么清秀
北京,京剧,BV1EW411M7A6,592.382,四郎在此↓↓↓
北京,京剧,BV1EW411M7A6,1056.031,阿q式精神胜利
北京,京剧,BV1EW411M7A6,225.41,这个是电影版的吗？
北京,京剧,BV1EW411M7A6,884.05,敌人打到门口了还海选，帅才选择靠比武，李云龙得叫和尚团长
北京,京剧,BV1EW411M7A6,1390.019,杨宗保怎么死去活来的
北京,京剧,BV1EW411M7A6,825.764,皇上是三绺髯，显年轻。寇准白满。王强骖满
北京,京剧,BV1EW411M7A6,61.203,1080P高码率我惊了
北京,京剧,BV1EW411M7A6,1061.968,大声密谋
北京,京剧,BV1EW411M7A6,168.167,刷年龄的停停叭，爱好跟年龄没关系，没有优越感
北京,京剧,BV1EW411M7A6,157.258,刷什么年龄啊 这跟听戏有啥关系啊
北京,京剧,BV1EW411M7A6,1006.663,爹啊，您听我给您吹
北京,京剧,BV1EW411M7A6,1418.086,真的都满门忠烈了，不受朝廷待见还能想着保家卫国，唉……
北京,京剧,BV1EW411M7A6,909.249,将帅重要的是智谋，按武力选着实奇怪
北京,京剧,BV1EW411M7A6,431.086,【观众期待值+5】
北京,京剧,BV1EW411M7A6,192.536,2025年的前来报到
北京,京剧,BV1EW411M7A6,1041.328,理论联系实践，密切联系群众，批评自我批评，引导树立正确价值观
北京,京剧,BV1EW411M7A6,168.565,弹  幕  礼  仪
北京,京剧,BV1EW411M7A6,805.777,那你上吧
北京,京剧,BV1EW411M7A6,1123.855,好喜欢老旦啊
北京,京剧,BV1EW411M7A6,1113.21,给老太君请安了
北京,京剧,BV1EW411M7A6,709.495,"京剧适合拍全身,不然服务于远距离的表演方式在近景下就显得不自然"
北京,京剧,BV1EW411M7A6,1169.252,见京剧《李陵碑》
北京,京剧,BV1EW411M7A6,1932.367,太宠溺了吧啊啊啊啊
北京,京剧,BV1EW411M7A6,1350.41,空有一腔报国血，奈何帝王寒人心
北京,京剧,BV1EW411M7A6,877.819,寇准南宋为数不多的贤臣
北京,京剧,BV1EW411M7A6,1858.109,芋圆可以放心退休了，素素新搭档挺好的
北京,京剧,BV1EW411M7A6,208.011,我去，这么高清，一时有点不适应
北京,京剧,BV1EW411M7A6,986.925,不愧是爷俩，脸都这么白（手动狗头）
北京,京剧,BV1EW411M7A6,21.843,这个画质也太好了
北京,京剧,BV1EW411M7A6,1788.702,什么叫中气十足？嗯！这就是
北京,京剧,BV1EW411M7A6,1934.356,要是有俩小美人这么扯我袖子我也扛不住啊
北京,京剧,BV1EW411M7A6,393.005,这也太高清了，都不像是我的手机
北京,京剧,BV1EW411M7A6,478.07,皇帝快看他是白脸
北京,京剧,BV1EW411M7A6,4.591,会员版看不了，来看这一版
北京,京剧,BV1EW411M7A6,1425.642,唉，杨家真是很可惜，满门忠烈啊
北京,京剧,BV1EW411M7A6,485.395,王强你怎么穿了包拯的衣服
北京,京剧,BV1EW411M7A6,1176.711,鸡皮疙瘩都起来了……好伤感，这段
北京,京剧,BV1EW411M7A6,56.604,第一次碰见这样的画质
北京,京剧,BV1EW411M7A6,1392.374,椅子:我当时害怕极了
北京,京剧,BV1EW411M7A6,1512.395,情侣衫奥
北京,京剧,BV1EW411M7A6,108.715,不对称剪纸实际就是用刀在整张纸上刻
北京,京剧,BV1EW411M7A6,1379.833,我刚好看完杨家将。。。下意识觉得杨宗保死了。。。
北京,京剧,BV1EW411M7A6,1271.568,这小腰细的呀
北京,京剧,BV1EW411M7A6,1873.457,麻鸭，扬州名菜
北京,京剧,BV1EW411M7A6,211.8,我听的不是京剧吗
北京,京剧,BV1EW411M7A6,1715.953,别担心素素，你一剑能挡百万的兵！
北京,京剧,BV1EW411M7A6,1721.978,有没有跟我一样边看边截图的
北京,京剧,BV1EW411M7A6,15.49,我的教科书即将上线
北京,京剧,BV1EW411M7A6,2014.657,这里感觉杨宗保是最没心没肺的那个
北京,京剧,BV1EW411M7A6,1449.927,我以为皇帝想让你们留个后。。其实是皇帝怕你一家独大……
北京,京剧,BV1EW411M7A6,1276.801,这个腰好细啊
北京,京剧,BV1EW411M7A6,1134.9,都是上春晚的大佬
北京,京剧,BV1EW411M7A6,1252.441,桂英的女儿小金花
北京,京剧,BV1EW411M7A6,1130.015,真喜欢这嗓子
北京,京剧,BV1EW411M7A6,284.138,我的天呐，这场景太酷了
北京,京剧,BV1EW411M7A6,1212.614,这身衣服和拐杖是杨家多少人命换来的
北京,京剧,BV1EW411M7A6,921.523,吓我一跳
北京,京剧,BV1EW411M7A6,1047.869,这么牛逼的贵公子，穆桂英一拳打下去他应该会哭很久吧
北京,京剧,BV1EW411M7A6,257.315,第一回看京剧电影，好高级啊哈哈哈
北京,京剧,BV1EW411M7A6,1634.779,素素眼睛真好看！
北京,京剧,BV1EW411M7A6,1085.02,我也跟着笑了
北京,京剧,BV1EW411M7A6,979.229,有点可爱哈哈哈哈
北京,京剧,BV1EW411M7A6,1648.285,前边说承包的那位，合同已经到期了……
北京,京剧,BV1EW411M7A6,1595.422,这个妈呀好可爱
北京,京剧,BV1EW411M7A6,21.704,鬼朝深渊的猩红主宰，戏谑命运的无相之王
北京,京剧,BV1EW411M7A6,1737.543,观众期待值+3
北京,京剧,BV1EW411M7A6,1464.315,乱世浮萍忍看烽火燃山河，位卑未敢忘忧国
北京,京剧,BV1EW411M7A6,1673.888,这一套装扮真是太好看了
北京,京剧,BV1EW411M7A6,1304.508,兔子:你清高，你了不起
北京,京剧,BV1EW411M7A6,961.475,不愧是一家的
北京,京剧,BV1EW411M7A6,1331.093,反串是类似扮老生的角唱了一出花旦这种，不是看性别
北京,京剧,BV1EW411M7A6,566.125,芋圆捋胡子这个手漂亮哦
北京,京剧,BV1EW411M7A6,1640.225,素素是国有的，私有违法
北京,京剧,BV1EW411M7A6,1726.451,不要一剑，你一眼就能杀百万的兵  AWSL
北京,京剧,BV1EW411M7A6,1155.396,皇上封的，龙头杖上殿不用跪，可以打皇上
北京,京剧,BV1EW411M7A6,1695.857,杨门女将里的扮相比这里更美，尤其是后面戎装扎靠的扮相，简直是史上最美穆桂英
北京,京剧,BV1EW411M7A6,650.251,其实这种拍摄方式很好啊，如果老先生们都能有这种影像资料留下来，该是多么大的幸运啊
北京,京剧,BV1EW411M7A6,465.254,杨（挡风的墙）赤
北京,京剧,BV1EW411M7A6,159.832,别刷年龄了得吗
北京,京剧,BV1EW411M7A6,716.725,杨家:我谢谢你啊
北京,京剧,BV1EW411M7A6,458.969,迟小秋入坑
北京,京剧,BV1EW411M7A6,489.991,看得太舒服了
北京,京剧,BV1EW411M7A6,638.945,美貌如花，京剧一枝花
北京,京剧,BV1EW411M7A6,854.179,素素揍来
北京,京剧,BV1EW411M7A6,1047.337,但凡有粒花生米都醉不成这样
北京,京剧,BV1EW411M7A6,320.363,不算创新了吧，更早的还有《定军山》
北京,京剧,BV1EW411M7A6,1535.972,日常秀恩爱
北京,京剧,BV1EW411M7A6,1305.316,连中双兔？？爬着射的？？还是说。俩兔子在。。。。。。。。。。。
北京,京剧,BV1EW411M7A6,800.271,羊毛都薅完了，羊都秃了。
北京,京剧,BV1EW411M7A6,277.695,有种突然戴上眼镜的感觉
北京,京剧,BV1EW411M7A6,597.277,四郎在此↓↓↓
北京,京剧,BV1EW411M7A6,1731.999,糊画质体现不了这么美的服道化
北京,京剧,BV1EW411M7A6,1773.776,父子神同步
北京,京剧,BV1EW411M7A6,695.087,1080p看戏怎么可以这么爽
北京,京剧,BV1EW411M7A6,1084.945,嚯嚯嚯嚯花哈哈哈哈哈
北京,京剧,BV1EW411M7A6,140.203,从戏神过来的贝贝有多少个
北京,京剧,BV1EW411M7A6,152.056,10年报道！
北京,京剧,BV1EW411M7A6,52.126,因为一本小说，我来搜戏曲了
北京,京剧,BV1EW411M7A6,909.448,问龙的朋友等等，不是龙应该是蟒吧
北京,京剧,BV1EW411M7A6,1325.891,少了一句金花的词，金花投石打鹰
北京,京剧,BV1EW411M7A6,1272.783,好可爱啊这小声
北京,京剧,BV1EW411M7A6,355.606,寇准眼睛Bling Bling！
北京,京剧,BV1EW411M7A6,80.226,正在看戏的朋友，打个招呼，就两个哈哈哈哈哈哈哈哈
北京,京剧,BV1EW411M7A6,973.672,给孩子急得
北京,京剧,BV1EW411M7A6,1064.183,两面包夹芝士
北京,京剧,BV1EW411M7A6,699.596,杨家将是真的可敬又可怜
北京,京剧,BV1EW411M7A6,1037.358,哪吒：小火鸡你路走窄了
北京,京剧,BV1EW411M7A6,1023.598,憨憨对唱（指角色）
北京,京剧,BV1EW411M7A6,1436.217,这个跟隔壁杨门女将是平行世界
北京,京剧,BV1EW411M7A6,1680.464,素素的芋圆的
北京,京剧,BV1EW411M7A6,1099.623,小二再来一盘花生米
北京,京剧,BV1EW411M7A6,896.098,肯定也要考校排兵布阵啊。
北京,京剧,BV1EW411M7A6,132.302,他们可能想表达京剧在年轻化，但用错了方式
北京,京剧,BV1EW411M7A6,505.446,这个嗓子，这个哑度，这些细节，全是功夫
北京,京剧,BV1EW411M7A6,185.043,无论年龄，认真的看，仔细的品，会喜欢上的
北京,京剧,BV1EW411M7A6,1604.464,宗保一口就答应了下来  桂英心细更多虑些
北京,京剧,BV1EW411M7A6,1258.914,隔壁杨七娘到这儿成了穆桂英闺女了
北京,京剧,BV1EW411M7A6,44.666,神仙画质
北京,京剧,BV1EW411M7A6,1499.574,前方大美人上线预警
北京,京剧,BV1EW411M7A6,1780.08,锁麟囊是迟团自费的吧，投资还是不够啊，场景不太行。
北京,京剧,BV1EW411M7A6,1395.263,能看到个活着的杨家将真不容易……
北京,京剧,BV1EW411M7A6,1104.514,太君好美！
北京,京剧,BV1EW411M7A6,898.082,好想偷帽子(小声bb)
北京,京剧,BV1EW411M7A6,1939.368,婚戒戴久了不好拿的……不懂么
北京,京剧,BV1EW411M7A6,806.527,我好想一巴掌拍在他背上让他把痰吐出来啊hhhhhhh......
北京,京剧,BV1EW411M7A6,1760.754,京剧电影计划之一就是穆桂英挂帅，应该还有秋秋的锁麟囊
北京,京剧,BV1EW411M7A6,299.627,这仿佛没给大爷化妆的样子？
北京,京剧,BV1EW411M7A6,1803.934,他们的眼睛怎么都这么水灵啊羡慕！
北京,京剧,BV1EW411M7A6,529.515,因为杨院长说一团的姑娘都抬不起眼皮！！！所以是给杨院长看的哈哈！
北京,京剧,BV1EW411M7A6,67.22,画质感动嘤嘤嘤
北京,京剧,BV1EW411M7A6,1520.646,年近半百？这颜值
北京,京剧,BV1EW411M7A6,509.66,后面宫女咋那么像张佳春
北京,京剧,BV1EW411M7A6,1750.609,前面戏神别跑！
北京,京剧,BV1EW411M7A6,25.635,从戏神来的
北京,京剧,BV1EW411M7A6,28.366,戏神来的有没有？
北京,京剧,BV1EW411M7A6,15.711,我不是戏神
北京,京剧,BV1EW411M7A6,162.292,09滴
北京,京剧,BV1EW411M7A6,1195.315,一家子男丁都快死光了
北京,京剧,BV1EW411M7A6,1788.606,《受欺凌》
北京,京剧,BV1EW411M7A6,154.759,10年的来报道啦
北京,京剧,BV1EW411M7A6,1988.042,我是初一学生
北京,京剧,BV1EW411M7A6,1037.789,你想跟哪吒对线吗？
北京,京剧,BV1EW411M7A6,740.031,于院这个侧脸好美
北京,京剧,BV1EW411M7A6,782.346,拒绝鲤鱼私有化
北京,京剧,BV1EW411M7A6,1100.643,郭德纲（不是）
北京,京剧,BV1EW411M7A6,1867.286,啊不行，芋圆退休了我就失恋了
北京,京剧,BV1EW411M7A6,720.711,历史上杨家将是有的、杨继业、杨延昭这父子俩代，后面的就不行了。
北京,京剧,BV1EW411M7A6,1982.443,一马双跨西凉川啊
北京,京剧,BV1EW411M7A6,902.044,这选秀完了西夏都抢完回家了吧
北京,京剧,BV1EW411M7A6,290.938,第一次这么高清的京剧！！！感动！！！
北京,京剧,BV1EW411M7A6,689.568,我芋圆不需要美瞳眼睛就很亮，现场三楼都能被闪到
北京,京剧,BV1EW411M7A6,1077.933,想起和珅的傻儿子
北京,京剧,BV1EW411M7A6,1088.062,一盘花生米也费不了多少钱，但凡你们要是吃几颗花生米也不至于醉成这样梦出天窗
北京,京剧,BV1EW411M7A6,316.087,因为寇准是老年人，所以妆不浓，不是没画
北京,京剧,BV1EW411M7A6,1363.32,这里的宗保还活着
北京,京剧,BV1EW411M7A6,501.85,能不能清清嗓子，感觉卡tan了
北京,京剧,BV1EW411M7A6,1086.153,但有一粒花生米
北京,京剧,BV1EW411M7A6,1634.428,超大声的悄悄话
北京,京剧,BV1EW411M7A6,944.911,这袍子好闪
北京,京剧,BV1EW411M7A6,765.653,我有个疑问，皇帝的胡子为啥那么稀疏
北京,京剧,BV1EW411M7A6,384.206,高清的有点不习惯
北京,京剧,BV1EW411M7A6,299.908,这个画质，爱了爱了。
北京,京剧,BV1EW411M7A6,340.988,芋圆年轻着呢
北京,京剧,BV1EW411M7A6,1088.593,为什么我也要跟着笑
北京,京剧,BV1EW411M7A6,1968.808,去你的吧哈哈哈哈
北京,京剧,BV1EW411M7A6,618.756,就指望着一个天波杨府使劲坑
北京,京剧,BV1EW411M7A6,215.135,晚上应该是点火吧，白天点烟
北京,京剧,BV1EW411M7A6,615.542,现在一提这一朝反而大家知道杨家将的多
北京,京剧,BV1EW411M7A6,1927.266,还有婚戒？？？！！！
北京,京剧,BV1EW411M7A6,1075.775,我把自卑分你们一半
北京,京剧,BV1EW411M7A6,815.55,于院真的好看死了
北京,京剧,BV1EW411M7A6,853.259,这种画质看京剧太爽了
北京,京剧,BV1EW411M7A6,1846.878,芋圆绿
北京,京剧,BV1EW411M7A6,1915.662,城堡两姐弟再后面的小动作哈哈好可爱
北京,京剧,BV1EW411M7A6,1885.561,哈哈哈哈哈原来是杨家将把姓名改换
北京,京剧,BV1EW411M7A6,1485.845,好可爱哈哈
北京,京剧,BV1EW411M7A6,609.814,包飞本行是小生，这种正式演出大多不会用反串的
北京,京剧,BV1EW411M7A6,32.87,鬼朝深渊的猩红主宰，戏谑命运的无相之王
北京,京剧,BV1EW411M7A6,7.758,好像蛮多人都从戏神来的
北京,京剧,BV1EW411M7A6,258.108,这是陈伶的大红戏袍吗
北京,京剧,BV1EW411M7A6,19.371,咳实不相瞒我是从戏神来的
北京,京剧,BV1EW411M7A6,5.766,等等，你看了什么小说？
北京,京剧,BV1EW411M7A6,52.156,因为戏神来看看
北京,京剧,BV1EW411M7A6,472.559,蟒袍吧
北京,京剧,BV1EW411M7A6,423.232,这个为啥也是龙袍？
北京,京剧,BV1EW411M7A6,1053.045,父母对孩子盲目的爱
北京,京剧,BV1EW411M7A6,791.334,赤赤：算了我自己来吧，一身靠不能白做了
北京,京剧,BV1EW411M7A6,1780.076,受欺凌笑死了哈哈哈哈
北京,京剧,BV1EW411M7A6,1038.421,一头二臂—&gt;
北京,京剧,BV1EW411M7A6,968.779,哇哦，声音还是立体的
北京,京剧,BV1EW411M7A6,1306.249,双兔傍地走，吧嗒都送走
北京,京剧,BV1EW411M7A6,1961.656,妈呀是撒娇，最后换成母亲给人稳重的感觉
北京,京剧,BV1EW411M7A6,437.063,一看就是个坏蛋哈哈哈
北京,京剧,BV1EW411M7A6,1772.214,他俩不欺凌别人就不错了
北京,京剧,BV1EW411M7A6,176.298,我109岁了（dog
北京,京剧,BV1EW411M7A6,4.019,1080p，简直是想都不敢想的画质23333
北京,京剧,BV1EW411M7A6,1930.871,妈呀～～～～爸～～～
北京,京剧,BV1EW411M7A6,126.041,06报道
北京,京剧,BV1EW411M7A6,872.505,Mua一口芋圆！
北京,京剧,BV1EW411M7A6,243.744,这个明明是电影版本，删了接近一个小时戏份，而且音效被处理过，声音效果不如舞台版的好
北京,京剧,BV1EW411M7A6,841.78,吾有上将潘凤
北京,京剧,BV1EW411M7A6,266.522,这个画质太好了吧
北京,京剧,BV1EW411M7A6,1277.101,这一声祖母真脆
北京,京剧,BV1EW411M7A6,1008.639,老夫年迈苍，刀法世无双......
北京,京剧,BV1EW411M7A6,505.617,我是挂帅那位武家坡的时候入的坑
北京,京剧,BV1EW411M7A6,678.806,皇帝眨眼有点可爱
北京,京剧,BV1EW411M7A6,433.718,等等我我也是张佳春入坑
北京,京剧,BV1EW411M7A6,1318.109,乾旦坤生
北京,京剧,BV1EW411M7A6,1495.206,告诉你们个秘密 我就在汴梁城
北京,京剧,BV1EW411M7A6,1142.596,佘太君为什么能穿五爪的龙袍？
北京,京剧,BV1EW411M7A6,1066.805,几个菜啊你俩喝成这样？
北京,京剧,BV1EW411M7A6,415.213,第一个认识的是素素，让我入坑躺平的是佳春
北京,京剧,BV1EW411M7A6,32.233,画质好评
北京,京剧,BV1EW411M7A6,514.328,好帅啊啊啊啊
北京,京剧,BV1EW411M7A6,434.449,刚想说晃的好 结果就看到司令弹出来了，差点笑死在食堂
北京,京剧,BV1EW411M7A6,48.804,画质好评！
北京,京剧,BV1EW411M7A6,1050.737,战场是会死人的地方……自己找死真拦不住
北京,京剧,BV1EW411M7A6,1330.37,好像只有皇帝才能射双兔
北京,京剧,BV1EW411M7A6,1677.231,那我就承包太君
北京,京剧,BV1EW411M7A6,1088.883,这段要笑死我
北京,京剧,BV1EW411M7A6,1886.877,你们又在弹幕玩串戏哈哈哈哈
北京,京剧,BV1EW411M7A6,492.748,小白发出 这个嗓音_(:з)∠)_为什么这么神奇 的声音
北京,京剧,BV1EW411M7A6,1903.557,番邦铁镜女
北京,京剧,BV1EW411M7A6,478.426,芋圆的眼睛好闪亮，有星星
北京,京剧,BV1EW411M7A6,1308.5,双兔儿
北京,京剧,BV1EW411M7A6,73.188,梅先生千古
北京,京剧,BV1EW411M7A6,949.745,这扮相就不像好人啊
北京,京剧,BV1EW411M7A6,1585.42,小孙孙～
